request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,saved_standard_json,standard_source,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260523_031317_966d9c05,2026-05-23T03:13:20,花,30,54,18.0,63.736707405844626,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031317_966d9c05/holistic/user_花_web_20260523_031317_966d9c05_holistic_results.json,,79.24021806825945,normal_like,15.503510662414826,0.030226870929727784,0.03373950076382513,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_031333_6c5f7460,2026-05-23T03:13:35,花,30,54,18.0,57.250893659117885,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031333_6c5f7460/holistic/user_花_web_20260523_031333_6c5f7460_holistic_results.json,,77.23927680674187,normal_like,19.988383147623985,0.03459738763915712,0.03744800325425647,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8333333333333334,1.0,1.0,0.8333333333333334
web_20260523_031345_3b07a113,2026-05-23T03:13:47,花,30,54,18.0,57.624289654552726,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031345_3b07a113/holistic/user_花_web_20260523_031345_3b07a113_holistic_results.json,,54.42538927680064,low,-3.1989003777520892,0.031007023471145694,0.07300073116278355,full_sequence_with_action_window_diagnostics,default,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_032325_7e7b2476,2026-05-23T03:23:27,花,30,54,18.0,53.28783130149808,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_032325_7e7b2476/holistic/user_花_web_20260523_032325_7e7b2476_holistic_results.json,,79.18631608843909,normal_like,25.898484786941005,0.02865170443619024,0.0338381684196839,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.5,1.0,1.0,0.5
web_20260523_032344_77c9db0c,2026-05-23T03:23:49,花,60,60,20.0,45.990665981025614,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_032344_77c9db0c/holistic/user_花_web_20260523_032344_77c9db0c_holistic_results.json,,66.46484471770337,borderline,20.474178736677757,0.031358949092213685,0.059232069201087936,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_041345_488a62c3,2026-05-23T04:13:49,花,53,105,29.44954128440367,71.08901152819504,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041345_488a62c3/holistic/user_花_web_20260523_041345_488a62c3_holistic_results.json,,79.2397950568015,normal_like,8.150783528606453,0.029482937069314468,0.03374027482561618,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7924528301886793,1.0,1.0,0.7924528301886793
web_20260523_041350_ad02e9e5,2026-05-23T04:13:51,跳,19,37,14.682539682539682,80.585615120759,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041350_ad02e9e5/holistic/user_跳_web_20260523_041350_ad02e9e5_holistic_results.json,,84.97386773835608,normal_like,4.388252617597075,0.04870685196651341,0.057656330301181155,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_041443_0292d680,2026-05-23T04:14:47,花,53,105,29.44954128440367,75.5006820116036,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041443_0292d680/holistic/user_花_web_20260523_041443_0292d680_holistic_results.json,,79.2397950568015,normal_like,3.7391130451978967,0.029482937069314468,0.03374027482561618,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7924528301886793,1.0,1.0,0.7924528301886793
web_20260523_041447_f7341789,2026-05-23T04:14:48,跳,19,37,14.682539682539682,80.585615120759,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041447_f7341789/holistic/user_跳_web_20260523_041447_f7341789_holistic_results.json,,84.97386773835608,normal_like,4.388252617597075,0.04870685196651341,0.057656330301181155,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_041618_e930772c,2026-05-23T04:16:24,花,60,60,20.0,41.36543152230481,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041618_e930772c/holistic/user_花_web_20260523_041618_e930772c_holistic_results.json,,64.60970588941437,borderline,23.24427436710956,0.030354255680631898,0.06333680337527868,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.016666666666666666,0.75,1.0,1.0,0.75
web_20260523_041635_7421d5c0,2026-05-23T04:16:38,花,30,54,18.0,51.290074317130774,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041635_7421d5c0/holistic/user_花_web_20260523_041635_7421d5c0_holistic_results.json,,78.93963679494192,normal_like,27.649562477811145,0.031098077140194025,0.03429057393466697,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7,1.0,1.0,0.7
web_20260523_041652_402b253a,2026-05-23T04:16:55,花,30,54,18.0,53.50459406312864,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041652_402b253a/holistic/user_花_web_20260523_041652_402b253a_holistic_results.json,,76.87803114987845,normal_like,23.37343708674981,0.035237430496556706,0.03812775450178896,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.03333333333333333,0.8333333333333334,1.0,1.0,0.8333333333333334
web_20260523_041708_24e7d28a,2026-05-23T04:17:11,花,30,54,18.0,43.37286228984494,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041708_24e7d28a/holistic/user_花_web_20260523_041708_24e7d28a_holistic_results.json,,79.2655135729492,normal_like,35.892651283104264,0.028974956969325324,0.03369322044104847,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6,1.0,1.0,0.6
web_20260523_041735_ea1bbaa6,2026-05-23T04:17:37,跳,30,54,18.0,3.7032658126545424,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041735_ea1bbaa6/holistic/user_跳_web_20260523_041735_ea1bbaa6_holistic_results.json,,8.390795323279919,low,4.687529510625376,0.2947210621925484,0.4205364635282435,semantic_action_window,short_action_window_with_query_energy_peak,0.8333333333333334,0.6333333333333333,1.0,1.0,0.8333333333333334
web_20260523_041842_85a68d85,2026-05-23T04:18:45,香蕉,30,54,18.0,13.18884265309968,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041842_85a68d85/holistic/user_香蕉_web_20260523_041842_85a68d85_holistic_results.json,,14.647263479760694,low,1.4584208266610137,0.07642541884145093,0.23050999933961183,full_sequence_with_action_window_diagnostics,default,0.5666666666666667,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_041927_ff5431de,2026-05-23T04:19:30,香蕉,30,54,18.0,20.99290196246556,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041927_ff5431de/holistic/user_香蕉_web_20260523_041927_ff5431de_holistic_results.json,,22.43980683019769,low,1.4469048677321297,0.06382140807531259,0.1793200456380729,full_sequence_with_action_window_diagnostics,default,0.3333333333333333,0.8,1.0,1.0,0.8
web_20260523_041941_9438151d,2026-05-23T04:19:43,香蕉,30,54,18.0,15.85157246601965,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/香蕉/香蕉_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041941_9438151d/holistic/user_香蕉_web_20260523_041941_9438151d_holistic_results.json,,18.58412582667933,low,2.7325533606596792,0.06634743686740202,0.20194349038120968,full_sequence_with_action_window_diagnostics,default,0.6666666666666666,0.5666666666666667,1.0,1.0,0.6666666666666666
web_20260523_041958_068b1181,2026-05-23T04:20:00,花,30,54,18.0,50.888207687043064,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041958_068b1181/holistic/user_花_web_20260523_041958_068b1181_holistic_results.json,,79.0226212256232,normal_like,28.134413538580134,0.030181298018105936,0.034138224332850395,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6,1.0,1.0,0.6
web_20260523_042011_9284da87,2026-05-23T04:20:14,花,30,54,18.0,56.86605396435971,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042011_9284da87/holistic/user_花_web_20260523_042011_9284da87_holistic_results.json,,79.81460309873225,normal_like,22.94854913437254,0.030838834310727013,0.032692236797160115,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_042024_ee2fc3da,2026-05-23T04:20:27,花,30,54,18.0,51.98907730150283,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042024_ee2fc3da/holistic/user_花_web_20260523_042024_ee2fc3da_holistic_results.json,,78.53756029727911,normal_like,26.548482995776283,0.03232558303103618,0.035031014073641974,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8,1.0,1.0,0.8
web_20260523_042222_fac8359d,2026-05-23T04:22:25,花,30,54,18.0,52.0733785539048,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042222_fac8359d/holistic/user_花_web_20260523_042222_fac8359d_holistic_results.json,,78.34176340206311,normal_like,26.268384848158306,0.03221915897760415,0.03539295551854445,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8666666666666667,1.0,1.0,0.8666666666666667
web_20260523_042235_9431f1a0,2026-05-23T04:22:37,花,30,54,18.0,52.22438442524465,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042235_9431f1a0/holistic/user_花_web_20260523_042235_9431f1a0_holistic_results.json,,79.19873289903553,normal_like,26.974348473790883,0.030086347747847415,0.033815433476560366,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_043442_e00f8b9c,2026-05-23T04:34:46,花,53,105,29.44954128440367,75.49293533530931,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043442_e00f8b9c/holistic/user_花_web_20260523_043442_e00f8b9c_holistic_results.json,,79.2397950568015,normal_like,3.7468597214921857,0.029482937069314468,0.03374027482561618,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7924528301886793,1.0,1.0,0.7924528301886793
web_20260523_043446_cbecd916,2026-05-23T04:34:48,跳,19,37,14.682539682539682,81.07138847317282,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043446_cbecd916/holistic/user_跳_web_20260523_043446_cbecd916_holistic_results.json,,84.97386773835608,normal_like,3.90247926518326,0.04870685196651341,0.057656330301181155,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_043910_b186b6a6,2026-05-23T04:39:13,花,30,54,18.0,56.52256499374106,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043910_b186b6a6/holistic/user_花_web_20260523_043910_b186b6a6_holistic_results.json,,76.69491740770177,normal_like,20.17235241396071,0.03597689203597348,0.03847353812381217,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_043923_b95a60d0,2026-05-23T04:39:26,花,30,54,18.0,57.8516496532294,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043923_b95a60d0/holistic/user_花_web_20260523_043923_b95a60d0_holistic_results.json,,79.20405210414854,normal_like,21.352402450919143,0.03148675697610234,0.03380569520407151,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_043955_dd909904,2026-05-23T04:39:58,花,30,54,18.0,54.22849172130615,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043955_dd909904/holistic/user_花_web_20260523_043955_dd909904_holistic_results.json,,79.00689200949522,normal_like,24.77840028818907,0.03085182275608181,0.03416708902146959,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7,1.0,1.0,0.7
web_20260523_044018_960618af,2026-05-23T04:40:20,跳,30,54,18.0,8.275511757974478,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044018_960618af/holistic/user_跳_web_20260523_044018_960618af_holistic_results.json,,4.328131731671172,low,-3.947380026303306,0.29909173045710014,0.5328814755633807,semantic_action_window,short_action_window_with_query_energy_peak,0.7666666666666667,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_044135_12fbd5bc,2026-05-23T04:41:37,跳,30,54,18.0,5.706238790637859,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044135_12fbd5bc/holistic/user_跳_web_20260523_044135_12fbd5bc_holistic_results.json,,4.982796697743448,low,-0.7234420928944107,0.27454474606908297,0.5089775315106269,semantic_action_window,short_action_window_with_query_energy_peak,0.7,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_044203_20778933,2026-05-23T04:42:05,跳,30,54,18.0,4.196908643344976,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044203_20778933/holistic/user_跳_web_20260523_044203_20778933_holistic_results.json,,4.186357829553837,low,-0.010550813791138758,0.2076851172973825,0.5385335003301884,semantic_action_window,short_action_window_with_query_energy_peak,0.6333333333333333,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_044323_2eb9eb7e,2026-05-23T04:43:25,跳,25,45,18.0,10.392656300087625,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044323_2eb9eb7e/holistic/user_跳_web_20260523_044323_2eb9eb7e_holistic_results.json,,11.645003291906592,low,1.2523469918189676,0.29529015486448024,0.3649168228349024,semantic_action_window,short_action_window_with_query_energy_peak,0.76,0.8,1.0,1.0,0.8
web_20260523_044336_5d15d099,2026-05-23T04:43:38,跳,25,45,18.0,13.287977740200368,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044336_5d15d099/holistic/user_跳_web_20260523_044336_5d15d099_holistic_results.json,,6.182970727586637,low,-7.105007012613731,0.35264513694880556,0.4723537780402319,semantic_action_window,short_action_window_with_query_energy_peak,0.48,0.72,1.0,1.0,0.72
web_20260523_044358_00db9d4d,2026-05-23T04:43:59,跳,25,45,18.0,7.193172347670444,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044358_00db9d4d/holistic/user_跳_web_20260523_044358_00db9d4d_holistic_results.json,,7.175022409848543,low,-0.01814993782190122,0.2875898153607002,0.447100387854162,semantic_action_window,short_action_window_with_query_energy_peak,0.64,0.8,1.0,1.0,0.8
web_20260523_052715_1ad3c2d2,2026-05-23T05:27:17,跳,25,45,18.0,22.283255727305097,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052715_1ad3c2d2/holistic/user_跳_web_20260523_052715_1ad3c2d2_holistic_results.json,,19.378647858117258,low,-2.9046078691878385,0.20286626435781793,0.2784866550144833,semantic_action_window,short_action_window_with_query_energy_peak,0.64,0.76,1.0,1.0,0.76
web_20260523_052731_8f51941f,2026-05-23T05:27:33,跳,25,45,18.0,15.154256419795365,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052731_8f51941f/holistic/user_跳_web_20260523_052731_8f51941f_holistic_results.json,,8.70587192634697,low,-6.448384493448394,0.31599351538827775,0.4142807030927713,semantic_action_window,short_action_window_with_query_energy_peak,0.84,0.92,1.0,1.0,0.92
web_20260523_052744_427c726a,2026-05-23T05:27:47,花,25,45,18.0,64.89274330383553,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052744_427c726a/holistic/user_花_web_20260523_052744_427c726a_holistic_results.json,,80.05843949105305,normal_like,15.16569618721752,0.030531508674041925,0.03224993203171569,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.72,1.0,1.0,0.72
web_20260523_052801_95c97bce,2026-05-23T05:28:04,花,30,54,18.0,51.73268467666446,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052801_95c97bce/holistic/user_花_web_20260523_052801_95c97bce_holistic_results.json,,79.32177801584079,normal_like,27.58909333917633,0.029019346234743098,0.033590332694119304,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.03333333333333333,0.5666666666666667,1.0,1.0,0.5666666666666667
web_20260523_052817_7ae13ce2,2026-05-23T05:28:19,花,25,45,18.0,55.69892861940387,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052817_7ae13ce2/holistic/user_花_web_20260523_052817_7ae13ce2_holistic_results.json,,79.05011946544708,normal_like,23.35119084604321,0.03132661971377267,0.034087776105062945,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.68,1.0,1.0,0.68
web_20260523_053035_073e5794,2026-05-23T05:30:38,花,25,45,18.0,66.55607888652465,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053035_073e5794/holistic/user_花_web_20260523_053035_073e5794_holistic_results.json,,76.73563263980246,normal_like,10.179553753277816,0.036538326313825246,0.0383965820183775,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.04,0.68,1.0,1.0,0.68
