request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,standard_json,query_json,error,score,band,diagnosis,dtw_distance,normalized_distance,score_distance,alignment_mode,used_action_window,score_scale_reason,capture_quality_status,capture_quality_reason,capture_quality_reliable,semantic_core_presence,semantic_core_guard_passed,semantic_floor_reason,semantic_floor_score,semantic_floor_used,semantic_floor_direction_cosine,semantic_floor_vertical_score,semantic_floor_amplitude_ratio,semantic_floor_horizontal_to_vertical,semantic_floor_relation_presence,flower_opening_passed,flower_opening_score,flower_opening_hand,left_hand_presence,right_hand_presence,two_hand_presence,pose_presence,face_presence,presence_penalty,required_presence_penalty,semantic_delta_penalty,semantic_anchor_penalty,group_left_hand,group_right_hand,group_left_hand_shape,group_right_hand_shape,group_two_hand_relation
web_20260523_031147_55d51ab9,2026-05-23T03:11:49,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031147_55d51ab9/holistic/user_跳_web_20260523_031147_55d51ab9_holistic_results.json,,0.8328617528044224,low,jump_two_hand_presence_low,0.3878581139702369,0.8125603533139072,0.8125603533139072,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.25,True,insufficient_two_hand_presence,0.0,False,,,,,0.25,True,,,0.5,0.6,0.5,1.0,1.0,0.026637874396135266,0.12968888888888888,0.0877802615466231,0.035783405002480326,0.031749897430164334,0.145475165440738,0.06895623250138974,0.16427328734896704,0.26776950345925105
web_20260523_031219_0da0bd96,2026-05-23T03:12:20,跳,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031219_0da0bd96/holistic/user_跳_web_20260523_031219_0da0bd96_holistic_results.json,,66.51038015480857,borderline,jump_core_accepted,0.27834893128381044,0.47377210889587096,0.47377210889587096,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.6666666666666666,True,used,66.51038015480857,True,0.7228276749640459,1.0,4.748161230908244,0.1581512790524866,0.6666666666666666,True,,,0.7333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.005085990338164251,0.03342222222222223,0.06354385000797229,0.02274800569219539,0.09868252377840382,0.20423245971893492,0.13773932216718265,0.26181191008339,0.4331513025233047
web_20260523_031235_d0de0d44,2026-05-23T03:12:36,跳,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031235_d0de0d44/holistic/user_跳_web_20260523_031235_d0de0d44_holistic_results.json,,72.5429794341052,borderline,jump_core_accepted,0.23692616179518888,0.3194122984192183,0.3194122984192183,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,72.5429794341052,True,0.6799126615992459,1.0,3.461451922119914,0.218349735763749,1.0,True,,,0.5333333333333333,0.6,0.5333333333333333,1.0,1.0,0.002542995169082127,0.0,0.028619785232744124,0.022484563546439126,0.11165043690261818,0.17413104012783473,0.1680579966805166,0.26859856483119343,0.3028764770200255
web_20260523_031247_f927176a,2026-05-23T03:12:48,跳,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031247_f927176a/holistic/user_跳_web_20260523_031247_f927176a_holistic_results.json,,82.06160710461378,normal_like,jump_core_accepted,0.24633801715392326,0.3817946679111411,0.3817946679111411,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,82.06160710461378,True,0.9709602639562004,1.0,3.1836826972862897,0.4204374015372339,1.0,True,,,0.9333333333333333,0.5333333333333333,0.5333333333333333,1.0,1.0,0.002542995169082127,0.0,0.03193178561827821,0.023901730073723367,0.10927168514627955,0.2012144060831983,0.13127832360161495,0.2718114473412011,0.3422060691426258
web_20260523_031304_c5ddfa0c,2026-05-23T03:13:05,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031304_c5ddfa0c/holistic/user_花_web_20260523_031304_c5ddfa0c_holistic_results.json,,78.40091878671288,normal_like,flower_core_accepted,0.03293777774260642,0.03528350822490771,0.03528350822490771,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.02294283561022618,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_031317_966d9c05,2026-05-23T03:13:20,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031317_966d9c05/holistic/user_花_web_20260523_031317_966d9c05_holistic_results.json,,79.24021806825945,normal_like,flower_core_accepted,0.030226870929727784,0.03373950076382513,0.03373950076382513,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6333333333333333,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6333333333333333,0.0,1.0,1.0,0.005724197285667003,0.0,0.027853943154470574,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_031333_6c5f7460,2026-05-23T03:13:35,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031333_6c5f7460/holistic/user_花_web_20260523_031333_6c5f7460_holistic_results.json,,77.23927680674187,normal_like,flower_core_accepted,0.03459738763915712,0.03744800325425647,0.03744800325425647,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8333333333333334,True,,0.0,,,,,,,True,0.7603316736221314,right_hand_shape,0.0,0.8333333333333334,0.0,1.0,1.0,0.0037073816617014233,0.0,0.027275822229167586,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_031345_3b07a113,2026-05-23T03:13:47,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031345_3b07a113/holistic/user_花_web_20260523_031345_3b07a113_holistic_results.json,,54.42538927680064,low,flower_opening_guard_failed,0.031007023471145694,0.07300073116278355,0.07300073116278355,full_sequence_with_action_window_diagnostics,False,default,semantic_mismatch,flower_opening_guard_failed,True,0.7666666666666667,False,,0.0,,,,,,,False,0.08636298179626464,right_hand_shape,0.0,0.7666666666666667,0.0,1.0,1.0,0.0005635220125786164,0.0,0.024004446505449525,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_032325_7e7b2476,2026-05-23T03:23:27,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_032325_7e7b2476/holistic/user_花_web_20260523_032325_7e7b2476_holistic_results.json,,51.24543192226507,low,flower_core_hand_presence_low,0.02865170443619024,0.08022524461995262,0.08022524461995262,full_sequence_with_action_window_diagnostics,False,default,needs_recapture,flower_core_hand_presence_low,False,0.5,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.5,0.0,1.0,1.0,0.012011916583912617,0.0,0.022952708096286422,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260523_032344_77c9db0c,2026-05-23T03:23:49,花,60,60,20.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_032344_77c9db0c/holistic/user_花_web_20260523_032344_77c9db0c_holistic_results.json,,66.46484471770337,borderline,flower_core_accepted,0.031358949092213685,0.059232069201087936,0.059232069201087936,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7666666666666667,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7666666666666667,0.0,1.0,1.0,0.0005635220125786164,0.0,0.026913039656250904,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041345_488a62c3,2026-05-23T04:13:49,花,53,105,29.44954128440367,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041345_488a62c3/holistic/user_花_web_20260523_041345_488a62c3_holistic_results.json,,79.2397950568015,normal_like,flower_core_accepted,0.029482937069314468,0.03374027482561618,0.03374027482561618,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7924528301886793,True,,0.0,,,,,,,True,0.8892769348621369,right_hand_shape,0.0,0.7924528301886793,0.0,1.0,1.0,0.0017795431976166832,0.0,0.013401847665030988,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041350_ad02e9e5,2026-05-23T04:13:51,跳,19,37,14.682539682539682,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041350_ad02e9e5/holistic/user_跳_web_20260523_041350_ad02e9e5_holistic_results.json,,84.97386773835608,normal_like,jump_core_accepted,0.04870685196651341,0.057656330301181155,0.040608932112901466,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,84.97386773835608,True,0.9997262652221789,1.0,1.008410660853481,0.6691438404871951,1.0,True,,,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,0.002542995169082127,0.0,0.0017909634296471876,0.0027588801996548647,0.011288830204728295,0.010089209649714317,0.08586628769792938,0.04079521596680252,0.011835508064836592
web_20260523_041443_0292d680,2026-05-23T04:14:47,花,53,105,29.44954128440367,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041443_0292d680/holistic/user_花_web_20260523_041443_0292d680_holistic_results.json,,79.2397950568015,normal_like,flower_core_accepted,0.029482937069314468,0.03374027482561618,0.03374027482561618,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7924528301886793,True,,0.0,,,,,,,True,0.8892769348621369,right_hand_shape,0.0,0.7924528301886793,0.0,1.0,1.0,0.0017795431976166832,0.0,0.013401847665030988,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041447_f7341789,2026-05-23T04:14:48,跳,19,37,14.682539682539682,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041447_f7341789/holistic/user_跳_web_20260523_041447_f7341789_holistic_results.json,,84.97386773835608,normal_like,jump_core_accepted,0.04870685196651341,0.057656330301181155,0.040608932112901466,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,84.97386773835608,True,0.9997262652221789,1.0,1.008410660853481,0.6691438404871951,1.0,True,,,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,0.002542995169082127,0.0,0.0017909634296471876,0.0027588801996548647,0.011288830204728295,0.010089209649714317,0.08586628769792938,0.04079521596680252,0.011835508064836592
web_20260523_041618_e930772c,2026-05-23T04:16:24,花,60,60,20.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041618_e930772c/holistic/user_花_web_20260523_041618_e930772c_holistic_results.json,,64.60970588941437,borderline,flower_core_accepted,0.030354255680631898,0.06333680337527868,0.06333680337527868,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.75,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.016666666666666666,0.75,0.016666666666666666,1.0,1.0,0.00040737582023872375,0.0,0.03687605047263037,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041635_7421d5c0,2026-05-23T04:16:38,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041635_7421d5c0/holistic/user_花_web_20260523_041635_7421d5c0_holistic_results.json,,78.93963679494192,normal_like,flower_core_accepted,0.031098077140194025,0.03429057393466697,0.03429057393466697,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7,0.0,1.0,1.0,0.002580337636544196,0.0,0.033753850937500975,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260523_041652_402b253a,2026-05-23T04:16:55,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041652_402b253a/holistic/user_花_web_20260523_041652_402b253a_holistic_results.json,,76.87803114987845,normal_like,flower_core_accepted,0.035237430496556706,0.03812775450178896,0.03812775450178896,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8333333333333334,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.0,1.0,0.004077247502774695,0.0,0.03049795046706612,0.005884829721362231,0.0,0.0017017504208345648,0.0,0.002753950359997584,0.0
web_20260523_041708_24e7d28a,2026-05-23T04:17:11,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041708_24e7d28a/holistic/user_花_web_20260523_041708_24e7d28a_holistic_results.json,,79.2655135729492,normal_like,flower_core_accepted,0.028974956969325324,0.03369322044104847,0.03369322044104847,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6,True,,0.0,,,,,,,True,0.6120886337757111,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.05389838558855577,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041735_ea1bbaa6,2026-05-23T04:17:37,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041735_ea1bbaa6/holistic/user_跳_web_20260523_041735_ea1bbaa6_holistic_results.json,,73.25515503838987,borderline,jump_core_accepted,0.2947210621925484,0.4205364635282435,0.4205364635282435,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,73.25515503838987,True,0.7138671540097214,1.0,4.625123712227931,0.1709362856162807,1.0,True,,,0.8333333333333334,0.6333333333333333,0.6333333333333333,1.0,1.0,0.002542995169082127,0.0,0.04351768896640412,0.02235822899424348,0.11120440951709742,0.2010229839583451,0.16691833396075612,0.26936634132308174,0.5324075708018937
web_20260523_041958_068b1181,2026-05-23T04:20:00,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041958_068b1181/holistic/user_花_web_20260523_041958_068b1181_holistic_results.json,,79.0226212256232,normal_like,flower_core_accepted,0.030181298018105936,0.034138224332850395,0.034138224332850395,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.030063523326623137,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042011_9284da87,2026-05-23T04:20:14,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042011_9284da87/holistic/user_花_web_20260523_042011_9284da87_holistic_results.json,,79.81460309873225,normal_like,flower_core_accepted,0.030838834310727013,0.032692236797160115,0.032692236797160115,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7333333333333333,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7333333333333333,0.0,1.0,1.0,0.0010084078119827924,0.0,0.027126149046841342,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042024_ee2fc3da,2026-05-23T04:20:27,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042024_ee2fc3da/holistic/user_花_web_20260523_042024_ee2fc3da_holistic_results.json,,78.53756029727911,normal_like,flower_core_accepted,0.03232558303103618,0.035031014073641974,0.035031014073641974,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.03312152668906328,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042222_fac8359d,2026-05-23T04:22:25,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042222_fac8359d/holistic/user_花_web_20260523_042222_fac8359d_holistic_results.json,,78.34176340206311,normal_like,flower_core_accepted,0.03221915897760415,0.03539295551854445,0.03539295551854445,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8666666666666667,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.8666666666666667,0.0,1.0,1.0,0.005279311486262827,0.0,0.029489134666304557,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042235_9431f1a0,2026-05-23T04:22:37,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042235_9431f1a0/holistic/user_花_web_20260523_042235_9431f1a0_holistic_results.json,,79.19873289903553,normal_like,flower_core_accepted,0.030086347747847415,0.033815433476560366,0.033815433476560366,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6666666666666666,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6666666666666666,0.0,1.0,1.0,0.004152267461105599,0.0,0.028199685410276443,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260523_043442_e00f8b9c,2026-05-23T04:34:46,花,53,105,29.44954128440367,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043442_e00f8b9c/holistic/user_花_web_20260523_043442_e00f8b9c_holistic_results.json,,79.2397950568015,normal_like,flower_core_accepted,0.029482937069314468,0.03374027482561618,0.03374027482561618,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7924528301886793,True,,0.0,,,,,,,True,0.8892769348621369,right_hand_shape,0.0,0.7924528301886793,0.0,1.0,1.0,0.0017795431976166832,0.0,0.013401847665030988,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043446_cbecd916,2026-05-23T04:34:48,跳,19,37,14.682539682539682,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043446_cbecd916/holistic/user_跳_web_20260523_043446_cbecd916_holistic_results.json,,84.97386773835608,normal_like,jump_core_accepted,0.04870685196651341,0.057656330301181155,0.040608932112901466,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,84.97386773835608,True,0.9997262652221789,1.0,1.008410660853481,0.6691438404871951,1.0,True,,,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,0.002542995169082127,0.0,0.0017909634296471876,0.0027588801996548647,0.011288830204728295,0.010089209649714317,0.08586628769792938,0.04079521596680252,0.011835508064836592
web_20260523_043910_b186b6a6,2026-05-23T04:39:13,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043910_b186b6a6/holistic/user_花_web_20260523_043910_b186b6a6_holistic_results.json,,76.69491740770177,normal_like,flower_core_accepted,0.03597689203597348,0.03847353812381217,0.03847353812381217,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7666666666666667,True,,0.0,,,,,,,True,0.7367295455932618,right_hand_shape,0.0,0.7666666666666667,0.0,1.0,1.0,0.0005635220125786164,0.0,0.02400836571761622,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043923_b95a60d0,2026-05-23T04:39:26,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043923_b95a60d0/holistic/user_花_web_20260523_043923_b95a60d0_holistic_results.json,,79.20405210414854,normal_like,flower_core_accepted,0.03148675697610234,0.03380569520407151,0.03380569520407151,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7333333333333333,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7333333333333333,0.0,1.0,1.0,0.0010084078119827924,0.0,0.023216085514865623,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043955_dd909904,2026-05-23T04:39:58,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043955_dd909904/holistic/user_花_web_20260523_043955_dd909904_holistic_results.json,,79.00689200949522,normal_like,flower_core_accepted,0.03085182275608181,0.03416708902146959,0.03416708902146959,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7,0.0,1.0,1.0,0.002580337636544196,0.0,0.0237685696339187,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_044018_960618af,2026-05-23T04:40:20,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044018_960618af/holistic/user_跳_web_20260523_044018_960618af_holistic_results.json,,71.0717218009501,borderline,jump_core_accepted,0.29909173045710014,0.5328814755633807,0.5328814755633807,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.625,True,used,71.0717218009501,True,0.98279822006346,1.0,3.8811357344838973,0.012921960690930292,0.625,True,,,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.0,1.0,0.01455864734299517,0.056399999999999985,0.08871675513877551,0.03302328857048944,0.12398415306949222,0.17927684894516005,0.15353397363843568,0.2350203489654118,0.5522820108154886
web_20260523_044135_12fbd5bc,2026-05-23T04:41:37,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044135_12fbd5bc/holistic/user_跳_web_20260523_044135_12fbd5bc_holistic_results.json,,75.21195723460607,normal_like,jump_core_accepted,0.27454474606908297,0.5089775315106269,0.5089775315106269,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.875,True,used,75.21195723460607,True,0.9759732541115781,1.0,5.152082733187713,0.037878456860694056,0.875,True,,,0.7,0.7666666666666667,0.7,1.0,1.0,0.004323091787439612,0.01328888888888888,0.10519881184150678,0.036681306905730196,0.12870415878308825,0.22163346599656247,0.19917612078360267,0.24539470341428052,0.4481007000416529
web_20260523_044203_20778933,2026-05-23T04:42:05,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044203_20778933/holistic/user_跳_web_20260523_044203_20778933_holistic_results.json,,4.186357829553837,low,jump_two_hand_presence_low,0.2076851172973825,0.5385335003301884,0.5385335003301884,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.5,True,insufficient_two_hand_presence,0.0,False,,,,,0.5,True,,,0.6333333333333333,0.7666666666666667,0.6333333333333333,1.0,1.0,0.012905700483091788,0.06968888888888888,0.11540146429723672,0.031193490306407667,0.11468567219160244,0.16256366986776238,0.18720653999245157,0.2562943059480245,0.23848843614874168
web_20260523_044323_2eb9eb7e,2026-05-23T04:43:25,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044323_2eb9eb7e/holistic/user_跳_web_20260523_044323_2eb9eb7e_holistic_results.json,,75.48419760264285,normal_like,jump_core_accepted,0.29529015486448024,0.3649168228349024,0.3649168228349024,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,75.48419760264285,True,0.7777107834563342,1.0,4.064994630283561,0.07259592128496305,1.0,True,,,0.76,0.8,0.76,1.0,1.0,0.002542995169082127,0.0,0.021579766551653546,0.02335704184855928,0.1225464221223988,0.19391007756796866,0.17145753353059187,0.278171175511598,0.5074732847426239
